accuracy,adj_rand,f1_score,precision,recall
0.43326810176125247,0.19608215847133345,0.3550954334950202,0.40474720957908106,0.4967355175688509
0.5106382978723404,0.29124088889839317,0.40932690176859776,0.44542957775117287,0.4858036481603475
0.33972019464720193,0.11256573911062055,0.24026047895676556,0.2755424493441293,0.39330037295490883
0.39751552795031053,0.13249901466994085,0.26655613316097004,0.2887288112416605,0.42959783272283275
0.4077791718946048,0.15420083902724283,0.3040881955967706,0.33014195921498113,0.34598214285714285
0.442816091954023,0.1876862936103883,0.377895663942717,0.4130812646652163,0.506637498304165
0.41069862613270974,0.16525563671578877,0.33486847172502887,0.3620211164657673,0.35864579093745763
0.43523316062176165,0.18039802149162212,0.3698930246792051,0.4026022895000739,0.4055559795143129
0.45907269605037204,0.18469704110586813,0.35447260631706895,0.3692461296375434,0.3868560066476733
